2025-03-30 09:01:41,738 - BackendLogger - INFO - Backend logging initialized. Log file: data/logs/backend.log
2025-04-09 18:16:21,548 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:21:57,444 - BackendLogger - INFO - Backend logging initialized. Log file: data/logs/backend.log
2025-04-09 18:21:57,758 - PytestDB - INFO - Backend logging initialized. Log file: /Users/pouria/Documents/Coding/YDR Policy Scraping/data/logs/backend.log
2025-04-09 18:21:57,759 - PytestDB - INFO - Using Test Database URL: postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test
2025-04-09 18:21:57,769 - PytestDB - INFO - Setting up test database (session scope)...
2025-04-09 18:21:57,769 - PytestDB - WARNING - Attempting to drop test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' if it exists...
2025-04-09 18:21:57,770 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:21:57,781 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:21:57,787 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:21:57,787 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:21:57,816 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:21:57,818 - PytestDB - INFO - Attempting to create test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test'...
2025-04-09 18:21:57,819 - BackendLogger - INFO - Checking if database 'ydrpolicy_test' exists...
2025-04-09 18:21:57,824 - BackendLogger - INFO - Creating database 'ydrpolicy_test'...
2025-04-09 18:21:57,867 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' created.
2025-04-09 18:21:57,869 - PytestDB - INFO - Test database created or already exists.
2025-04-09 18:21:57,869 - BackendLogger - INFO - Ensuring extension 'vector' exists...
2025-04-09 18:21:57,869 - BackendLogger - ERROR - Error creating extension 'vector': 'async_generator' object has no attribute 'begin'
2025-04-09 18:21:57,870 - PytestDB - INFO - Creating tables in test database...
2025-04-09 18:22:28,399 - BackendLogger - INFO - Backend logging initialized. Log file: data/logs/backend.log
2025-04-09 18:22:28,634 - PytestDB - INFO - Backend logging initialized. Log file: /Users/pouria/Documents/Coding/YDR Policy Scraping/data/logs/backend.log
2025-04-09 18:22:28,635 - PytestDB - INFO - Using Test Database URL: postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test
2025-04-09 18:22:28,645 - PytestDB - INFO - Setting up test database (session scope)...
2025-04-09 18:22:28,645 - PytestDB - WARNING - Attempting to drop test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' if it exists...
2025-04-09 18:22:28,645 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:22:28,651 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:22:28,654 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:22:28,655 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:22:28,687 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:22:28,688 - PytestDB - INFO - Attempting to create test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test'...
2025-04-09 18:22:28,688 - BackendLogger - INFO - Checking if database 'ydrpolicy_test' exists...
2025-04-09 18:22:28,691 - BackendLogger - INFO - Creating database 'ydrpolicy_test'...
2025-04-09 18:22:28,727 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' created.
2025-04-09 18:22:28,729 - PytestDB - INFO - Test database created or already exists.
2025-04-09 18:22:28,729 - BackendLogger - INFO - Ensuring extension 'vector' exists...
2025-04-09 18:22:28,729 - BackendLogger - ERROR - Error creating extension 'vector': the greenlet library is required to use this function. No module named 'greenlet'
2025-04-09 18:22:28,730 - PytestDB - INFO - Creating tables in test database...
2025-04-09 18:22:28,730 - PytestDB - ERROR - CRITICAL: Unexpected error during database setup/teardown: the greenlet library is required to use this function. No module named 'greenlet'
2025-04-09 18:22:28,730 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:22:43,259 - BackendLogger - INFO - Database drop cancelled.
2025-04-09 18:26:03,216 - BackendLogger - INFO - Backend logging initialized. Log file: data/logs/backend.log
2025-04-09 18:26:03,511 - PytestDB - INFO - Backend logging initialized. Log file: /Users/pouria/Documents/Coding/YDR Policy Scraping/data/logs/backend.log
2025-04-09 18:26:03,511 - PytestDB - INFO - Using Test Database URL: postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test
2025-04-09 18:26:03,521 - PytestDB - INFO - Setting up test database (session scope)...
2025-04-09 18:26:03,522 - PytestDB - WARNING - Attempting to drop test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' if it exists...
2025-04-09 18:26:03,522 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:26:03,531 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:26:03,534 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:26:03,535 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:26:03,564 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:26:03,566 - PytestDB - INFO - Attempting to create test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test'...
2025-04-09 18:26:03,566 - BackendLogger - INFO - Checking if database 'ydrpolicy_test' exists...
2025-04-09 18:26:03,569 - BackendLogger - INFO - Creating database 'ydrpolicy_test'...
2025-04-09 18:26:03,607 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' created.
2025-04-09 18:26:03,608 - PytestDB - INFO - Test database created or already exists.
2025-04-09 18:26:03,609 - BackendLogger - INFO - Ensuring extension 'vector' exists...
2025-04-09 18:26:03,609 - BackendLogger - ERROR - Error creating extension 'vector': the greenlet library is required to use this function. No module named 'greenlet'
2025-04-09 18:26:03,609 - PytestDB - INFO - Creating tables in test database...
2025-04-09 18:26:03,610 - PytestDB - ERROR - CRITICAL: Unexpected error during database setup/teardown: the greenlet library is required to use this function. No module named 'greenlet'
2025-04-09 18:26:03,610 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:27:06,815 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:27:06,819 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:27:06,819 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:27:06,848 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:28:31,099 - BackendLogger - INFO - Backend logging initialized. Log file: data/logs/backend.log
2025-04-09 18:28:31,328 - PytestDB - INFO - Backend logging initialized. Log file: /Users/pouria/Documents/Coding/YDR Policy Scraping/data/logs/backend.log
2025-04-09 18:28:31,329 - PytestDB - INFO - Using Test Database URL: postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test
2025-04-09 18:28:31,338 - PytestDB - INFO - Setting up test database (session scope)...
2025-04-09 18:28:31,339 - PytestDB - WARNING - Attempting to drop test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' if it exists...
2025-04-09 18:28:31,339 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:28:31,345 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:28:31,348 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:28:31,349 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:28:31,349 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:28:31,352 - PytestDB - INFO - Attempting to create test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test'...
2025-04-09 18:28:31,352 - BackendLogger - INFO - Checking if database 'ydrpolicy_test' exists...
2025-04-09 18:28:31,358 - BackendLogger - INFO - Creating database 'ydrpolicy_test'...
2025-04-09 18:28:31,416 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' created.
2025-04-09 18:28:31,418 - PytestDB - INFO - Test database created or already exists.
2025-04-09 18:28:31,418 - BackendLogger - INFO - Ensuring extension 'vector' exists...
2025-04-09 18:28:31,419 - BackendLogger - ERROR - Error creating extension 'vector': the greenlet library is required to use this function. No module named 'greenlet'
2025-04-09 18:28:31,419 - PytestDB - INFO - Creating tables in test database...
2025-04-09 18:28:31,419 - PytestDB - ERROR - CRITICAL: Unexpected error during database setup/teardown: the greenlet library is required to use this function. No module named 'greenlet'
2025-04-09 18:28:31,420 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:28:39,244 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:28:39,249 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:28:39,250 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:28:39,277 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:34:41,844 - BackendLogger - INFO - Backend logging initialized. Log file: data/logs/backend.log
2025-04-09 18:34:42,075 - PytestDB - INFO - Backend logging initialized. Log file: /Users/pouria/Documents/Coding/YDR Policy Scraping/data/logs/backend.log
2025-04-09 18:34:42,076 - PytestDB - INFO - Using Test Database URL: postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test
2025-04-09 18:34:42,086 - PytestDB - INFO - Setting up test database (session scope)...
2025-04-09 18:34:42,086 - PytestDB - WARNING - Attempting to drop test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' if it exists...
2025-04-09 18:34:42,087 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:34:42,093 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:34:42,096 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:34:42,096 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:34:42,097 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:34:42,098 - PytestDB - INFO - Attempting to create test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test'...
2025-04-09 18:34:42,099 - BackendLogger - INFO - Checking if database 'ydrpolicy_test' exists...
2025-04-09 18:34:42,104 - BackendLogger - INFO - Creating database 'ydrpolicy_test'...
2025-04-09 18:34:42,162 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' created.
2025-04-09 18:34:42,164 - PytestDB - INFO - Test database created or already exists.
2025-04-09 18:34:42,164 - BackendLogger - INFO - Ensuring extension 'vector' exists...
2025-04-09 18:34:42,165 - BackendLogger - ERROR - Error creating extension 'vector': the greenlet library is required to use this function. No module named 'greenlet'
2025-04-09 18:34:42,165 - PytestDB - INFO - Creating tables in test database...
2025-04-09 18:34:42,165 - PytestDB - ERROR - CRITICAL: Unexpected error during database setup/teardown: the greenlet library is required to use this function. No module named 'greenlet'
2025-04-09 18:34:42,166 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:34:42,166 - BackendLogger - ERROR - Error parsing database URL 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' for dropping: pytest: reading from stdin while output is captured!  Consider using `-s`.
2025-04-09 18:34:55,351 - BackendLogger - INFO - Backend logging initialized. Log file: data/logs/backend.log
2025-04-09 18:34:55,577 - PytestDB - INFO - Backend logging initialized. Log file: /Users/pouria/Documents/Coding/YDR Policy Scraping/data/logs/backend.log
2025-04-09 18:34:55,578 - PytestDB - INFO - Using Test Database URL: postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test
2025-04-09 18:34:55,587 - PytestDB - INFO - Setting up test database (session scope)...
2025-04-09 18:34:55,588 - PytestDB - WARNING - Attempting to drop test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' if it exists...
2025-04-09 18:34:55,588 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:34:55,594 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:34:55,597 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:34:55,597 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:34:55,625 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:34:55,626 - PytestDB - INFO - Attempting to create test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test'...
2025-04-09 18:34:55,627 - BackendLogger - INFO - Checking if database 'ydrpolicy_test' exists...
2025-04-09 18:34:55,630 - BackendLogger - INFO - Creating database 'ydrpolicy_test'...
2025-04-09 18:34:55,672 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' created.
2025-04-09 18:34:55,673 - PytestDB - INFO - Test database created or already exists.
2025-04-09 18:34:55,674 - BackendLogger - INFO - Ensuring extension 'vector' exists...
2025-04-09 18:34:55,841 - BackendLogger - INFO - Extension 'vector' checked/created.
2025-04-09 18:34:55,842 - PytestDB - INFO - Creating tables in test database...
2025-04-09 18:34:55,904 - PytestDB - INFO - Tables created successfully.
2025-04-09 18:34:55,905 - PytestDB - INFO - Applying search vector triggers...
2025-04-09 18:34:55,909 - PytestDB - ERROR - CRITICAL: Unexpected error during database setup/teardown: BackendLogger.error() got an unexpected keyword argument 'exc_info'
2025-04-09 18:34:55,910 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:34:55,911 - BackendLogger - ERROR - Error parsing database URL 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' for dropping: pytest: reading from stdin while output is captured!  Consider using `-s`.
2025-04-09 18:35:19,927 - BackendLogger - INFO - Backend logging initialized. Log file: data/logs/backend.log
2025-04-09 18:35:20,158 - PytestDB - INFO - Backend logging initialized. Log file: /Users/pouria/Documents/Coding/YDR Policy Scraping/data/logs/backend.log
2025-04-09 18:35:20,158 - PytestDB - INFO - Using Test Database URL: postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test
2025-04-09 18:35:20,167 - PytestDB - INFO - Setting up test database (session scope)...
2025-04-09 18:35:20,167 - PytestDB - WARNING - Attempting to drop test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test' if it exists...
2025-04-09 18:35:20,168 - BackendLogger - WARNING - Attempting to drop database 'ydrpolicy_test'... THIS WILL DELETE ALL DATA!
2025-04-09 18:35:20,174 - BackendLogger - INFO - Terminating active connections to 'ydrpolicy_test'...
2025-04-09 18:35:20,177 - BackendLogger - INFO - Connections terminated.
2025-04-09 18:35:20,177 - BackendLogger - INFO - Dropping database 'ydrpolicy_test'...
2025-04-09 18:35:20,212 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' dropped successfully.
2025-04-09 18:35:20,214 - PytestDB - INFO - Attempting to create test database 'postgresql+asyncpg://pouria:@localhost:5432/ydrpolicy_test'...
2025-04-09 18:35:20,214 - BackendLogger - INFO - Checking if database 'ydrpolicy_test' exists...
2025-04-09 18:35:20,217 - BackendLogger - INFO - Creating database 'ydrpolicy_test'...
2025-04-09 18:35:20,258 - BackendLogger - INFO - [green]SUCCESS:[/green] Database 'ydrpolicy_test' created.
2025-04-09 18:35:20,260 - PytestDB - INFO - Test database created or already exists.
2025-04-09 18:35:20,260 - BackendLogger - INFO - Ensuring extension 'vector' exists...
2025-04-09 18:35:20,276 - BackendLogger - INFO - Extension 'vector' checked/created.
2025-04-09 18:35:20,276 - PytestDB - INFO - Creating tables in test database...
2025-04-09 18:35:20,304 - PytestDB - INFO - Tables created successfully.
2025-04-09 18:35:20,304 - PytestDB - INFO - Applying search vector triggers...
2025-04-09 18:35:20,306 - PytestDB - ERROR - Failed to apply triggers: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.PostgresSyntaxError'>: cannot insert multiple commands into a prepared statement
[SQL: 
    -- Trigger function for the 'policies' table
    CREATE OR REPLACE FUNCTION policies_search_vector_update() RETURNS trigger AS $$
    BEGIN
        -- Combine title (A), description (B), and text_content (C)
        -- Use coalesce to handle potential NULL values
        NEW.search_vector = setweight(to_tsvector('english', COALESCE(NEW.title, '')), 'A') ||
                            setweight(to_tsvector('english', COALESCE(NEW.description, '')), 'B') ||
                            setweight(to_tsvector('english', COALESCE(NEW.text_content, '')), 'C');
        RETURN NEW;
    END
    $$ LANGUAGE plpgsql;

    -- Drop existing trigger before creating a new one to avoid errors
    DROP TRIGGER IF EXISTS policies_search_vector_trigger ON policies;

    -- Create the trigger for INSERT or UPDATE operations on 'policies'
    CREATE TRIGGER policies_search_vector_trigger
    BEFORE INSERT OR UPDATE ON policies
    FOR EACH ROW EXECUTE FUNCTION policies_search_vector_update();

    -- Trigger function for the 'policy_chunks' table
    CREATE OR REPLACE FUNCTION policy_chunks_search_vector_update() RETURNS trigger AS $$
    BEGIN
        -- Use only the chunk's content for its search vector
        NEW.search_vector = to_tsvector('english', COALESCE(NEW.content, ''));
        RETURN NEW;
    END
    $$ LANGUAGE plpgsql;

    -- Drop existing trigger before creating a new one to avoid errors
    DROP TRIGGER IF EXISTS policy_chunks_search_vector_trigger ON policy_chunks;

    -- Create the trigger for INSERT or UPDATE operations on 'policy_chunks'
    CREATE TRIGGER policy_chunks_search_vector_trigger
    BEFORE INSERT OR UPDATE ON policy_chunks
    FOR EACH ROW EXECUTE FUNCTION policy_chunks_search_vector_update();
    ]
(Background on this error at: https://sqlalche.me/e/20/f405)
Traceback (most recent call last):
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 521, in _prepare_and_execute
    prepared_stmt, attributes = await adapt_connection._prepare(
                                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 768, in _prepare
    prepared_stmt = await self._connection.prepare(
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/asyncpg/connection.py", line 635, in prepare
    return await self._prepare(
           ^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/asyncpg/connection.py", line 653, in _prepare
    stmt = await self._get_statement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/asyncpg/connection.py", line 432, in _get_statement
    statement = await self._protocol.prepare(
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "asyncpg/protocol/protocol.pyx", line 165, in prepare
asyncpg.exceptions.PostgresSyntaxError: cannot insert multiple commands into a prepared statement

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1964, in _exec_single_context
    self.dialect.do_execute(
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/engine/default.py", line 942, in do_execute
    cursor.execute(statement, parameters)
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 580, in execute
    self._adapt_connection.await_(
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 132, in await_only
    return current.parent.switch(awaitable)  # type: ignore[no-any-return,attr-defined] # noqa: E501
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 196, in greenlet_spawn
    value = await result
            ^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 558, in _prepare_and_execute
    self._handle_exception(error)
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 508, in _handle_exception
    self._adapt_connection._handle_exception(error)
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/dialects/postgresql/asyncpg.py", line 792, in _handle_exception
    raise translated_error from error
sqlalchemy.dialects.postgresql.asyncpg.AsyncAdapt_asyncpg_dbapi.ProgrammingError: <class 'asyncpg.exceptions.PostgresSyntaxError'>: cannot insert multiple commands into a prepared statement

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/tests/backend/database/conftest.py", line 98, in initialize_test_db
    await conn.execute(text(create_search_vector_trigger())) # Import text from sqlalchemy
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/ext/asyncio/engine.py", line 658, in execute
    result = await greenlet_spawn(
             ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/util/_concurrency_py3k.py", line 201, in greenlet_spawn
    result = context.throw(*sys.exc_info())
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1416, in execute
    return meth(
           ^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py", line 523, in _execute_on_connection
    return connection._execute_clauseelement(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1638, in _execute_clauseelement
    ret = self._execute_context(
          ^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1843, in _execute_context
    return self._exec_single_context(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 1983, in _exec_single_context
    self._handle_dbapi_exception(
  File "/Users/pouria/Documents/Coding/YDR Policy Scraping/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py", line 2352, in _handle_dbapi_exception
    raise sqlalchemy_exception.with_traceback(exc_info[2]) from e
